土地位置建物門牌,緯度,經度,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市信義區吳興街３６３之４號二樓,25.0257471,121.566575,13000000.0,184502.0,0.0,0.0,63000,信義區,房地(土地+建物),惠安里,21.0,住,,,1131018,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650723,70.46,4,0,4,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLMKJIJGFDA27EA,70.46,0.0,0.0,無,,2024/10/18,192,29.05878673,26.09141968,33.96532214,0.0,36.63905733,63000020029.0,0.132369096,0.516660564,90.47,16008.46,46.36184856,34.26745329,0,0,0,0,1,2,0,0,0,0,38,40,0,15,1,1,4,3,0,42,"c(121.566574965402, 25.0257470994376)",臺北捷運象山站_R02,823.1323564,2853.080334,5139.587073,48,7,"363號, 吳興街, 惠安里, 信義區, 三張犁, 臺北市, 110, 臺灣"
臺北市信義區吳興街３９４巷６８號二樓,25.024845,121.565334,20000000.0,130959.0,0.0,0.0,63000,信義區,房地(土地+建物)+車位,惠安里,24.2,住,,,1131025,土地4建物1車位1,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,791022,152.73,3,2,2,有,有,升降平面,車位一年一抽。親友、員工、共有人或其他特殊關係間之交易；陽臺外推；,RPPNMLKLJIJGFDA96DA,102.27,0.41,14.35,有,,2024/10/25,193,27.2407798,23.68714902,30.30692679,24.75380293,25.78434032,63000020029.0,0.132369096,0.516660564,90.47,16008.46,46.36184856,34.26745329,0,0,0,0,1,0,0,0,0,0,37,37,0,14,1,1,4,3,0,41,"c(121.565334024637, 25.0248449971084)",臺北捷運台北101/世貿站_R03,899.5808683,2996.657024,5299.734126,34,7,"70號, 吳興街394巷, 惠安里, 信義區, 三張犁, 臺北市, 110, 臺灣"
臺北市信義區和平東路三段１７９號七樓之６,25.02397198,121.5534796,13260000.0,358185.0,0.0,0.0,63000,信義區,房地(土地+建物),黎平里,7.32,商,,,1131019,土地2建物1車位0,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,970205,37.02,1,1,1,有,有,,夾層；,RPRNMLMKJIJGFDA27DA,21.51,0.58,2.71,有,524.0,2024/10/19,194,27.51772809,24.17063931,31.95962196,5.3163558,22.20514686,63000020039.0,0.153495441,0.553360351,86.67,52273.55,52.17593669,37.81708168,2,0,0,0,0,0,1,0,0,1,40,66,0,14,1,1,3,0,2,43,"c(121.553479582795, 25.0239719799831)",臺北捷運六張犁站_BR07,69.85301068,3749.454849,4522.641041,16,7,"179號, 和平東路三段, 黎平里, 信義區, 六張犁, 臺北市, 110, 臺灣"
臺北市信義區和平東路三段４６１之１號三樓,25.018684,121.558898,18899999.0,210397.0,0.0,0.0,63000,信義區,房地(土地+建物),黎忠里,25.87,住,,,1131101,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690428,89.83,3,1,1,有,無,,地清或未辦繼承標售；,RPQNMLKLJIJGFDA17EA,80.05,0.0,9.78,無,,2024/11/1,196,25.80809719,23.89835145,28.95453017,3.007950471,34.23653142,63000020040.0,0.114426634,0.472256474,85.92,32377.24,47.91878171,37.22504229,0,0,0,0,0,0,1,0,0,0,19,16,0,4,0,0,2,0,0,21,"c(121.558897980283, 25.0186840049078)",臺北捷運麟光站_BR06,46.18240731,3904.228261,5310.343166,44,7,"461號, 和平東路三段, 黎忠里, 信義區, 六張犁, 臺北市, 110, 臺灣"
臺北市信義區嘉興街１５５號,25.02813401,121.557321,5000000.0,184706.0,0.0,0.0,63000,信義區,房地(土地+建物),嘉興里,7.08,住,,,1131009,土地1建物1車位0,一層，平台，騎樓,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631205,27.07,2,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPQPMLOJKIJGFDA57DA,27.07,0.0,0.0,無,,2024/10/9,197,24.20413288,23.73049753,24.83318012,1.098692462,37.54129842,63000020037.0,0.136940299,0.533208955,85.47,50972.07,55.19999997,42.93333331,0,1,0,0,0,0,1,0,0,0,41,35,0,9,0,0,1,1,0,42,"c(121.55732100902, 25.0281340140049)",臺北捷運六張犁站_BR07,666.1359346,3147.421984,4609.955571,50,7,"155號, 嘉興街, 嘉興里, 信義區, 三張犁, 臺北市, 110, 臺灣"
臺北市信義區基隆路一段３５０號五樓之４５,25.03701301,121.5617294,12000000.0,242768.0,0.0,0.0,63000,信義區,房地(土地+建物),興隆里,11.91,商,,,1131121,土地3建物1車位0,五層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621124,49.43,2,1,1,有,有,,,RPROMLQLJIJGFDA87DA,36.66,0.0,0.0,無,,2024/11/21,198,19.54731802,18.63703226,20.29300035,11.1372019,30.57650412,63000020003.0,0.180335097,0.614638448,85.08,9745.84,65.52179652,49.80184937,0,0,0,0,0,1,0,0,0,3,48,31,0,9,0,3,1,0,0,49,"c(121.561729387176, 25.0370130059482)",臺北捷運台北101/世貿站_R03,504.8664006,2145.006337,4666.9693,51,7,"350號, 基隆路一段, 興隆里, 信義區, 信義商圈, 臺北市, 110, 臺灣"
臺北市信義區基隆路一段３５０號六樓之６５,25.03701301,121.5617294,7500000.0,154544.0,0.0,0.0,63000,信義區,房地(土地+建物),興隆里,9.74,商,,,1131007,土地3建物1車位0,六層,六層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,621124,48.53,2,2,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；頂樓加蓋；,RPPNMLOJKIJGFDA37EA,35.76,0.0,0.0,無,,2024/10/7,199,27.14307921,25.65865262,30.45059478,49.3350541,20.09180336,63000020003.0,0.180335097,0.614638448,85.08,9745.84,65.52179652,49.80184937,0,0,0,0,0,1,0,0,0,3,48,31,0,9,0,3,1,0,0,49,"c(121.561729387176, 25.0370130059482)",臺北捷運台北101/世貿站_R03,504.8664006,2145.006337,4666.9693,51,7,"350號, 基隆路一段, 興隆里, 信義區, 信義商圈, 臺北市, 110, 臺灣"
臺北市信義區基隆路二段１４９號四樓之２,25.02688301,121.555634,30000000.0,259853.0,13.9,0.0,63000,信義區,房地(土地+建物)+車位,黎順里,8.1,商,,,1131022,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031029,115.45,1,1,1,有,有,升降機械,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLOLIIJGFDA47DA,58.64,0.39,10.47,有,333.0,2024/10/22,201,25.48760078,24.01837114,27.61528703,3.800754658,30.65990864,63000020038.0,0.17650463,0.569733796,89.26,19558.48,52.15812826,39.41105283,1,1,0,0,0,0,1,0,0,0,30,41,0,10,1,1,1,1,2,31,"c(121.555633983368, 25.026883014956)",臺北捷運六張犁站_BR07,449.9666937,3364.556614,4529.214195,10,7,"黎順里, 信義區, 六張犁, 臺北市, 11053, 臺灣"
臺北市信義區大道路４２巷２４號四樓,25.0414192,121.5810644,20370000.0,162104.0,0.0,0.0,63000,信義區,房地(土地+建物),大道里,55.25,住,,,1131015,土地2建物1車位0,四層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640414,125.66,4,2,2,有,無,,,RPPOMLOLIIJGFDA47EA,125.66,0.0,0.0,無,,2024/10/15,203,28.17678052,26.4045135,31.56059357,0.0,25.52659619,63000020026.0,0.137717602,0.530754352,92.45,47932.52,57.00082848,42.77823804,0,0,0,0,0,0,1,0,0,0,59,92,0,21,1,2,4,1,0,63,"c(121.581064426145, 25.0414192048094)",臺北捷運永春站_BL19,462.1575037,908.8118521,2972.759112,49,7,"24號, 大道路42巷, 大道里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區富陽街８７巷６號三樓,25.02134702,121.557005,18060000.0,208497.0,0.0,0.0,63000,信義區,房地(土地+建物),黎平里,30.25,住,,,1131010,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660111,86.62,3,2,1,有,無,,陽臺外推；其他增建；,RPQPMLQJJIJGFDA67DA,86.62,0.0,0.0,無,,2024/10/10,204,24.00689721,22.96469399,25.69488306,0.0,41.33149522,63000020039.0,0.153495441,0.553360351,86.67,52273.55,52.17593669,37.81708168,1,0,0,0,0,0,1,0,0,0,30,40,0,12,1,1,4,0,0,34,"c(121.55700501127, 25.0213470193657)",臺北捷運麟光站_BR06,368.3875596,3757.311441,4981.236092,47,7,"6號, 富陽街87巷, 黎平里, 信義區, 六張犁, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段２３８號十二樓,25.04078801,121.572094,30500000.0,411677.0,29.92,3000000.0,63000,信義區,房地(土地+建物)+車位,廣居里,13.34,商,,,1131004,土地2建物1車位1,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940930,96.72,1,0,1,有,有,坡道平面,,RPRNMLKMIIJGFDA17DA,40.86,0.0,4.95,有,,2024/10/4,206,26.04993283,24.29622574,28.63976814,12.96506867,37.96367459,63000020008.0,0.18062954,0.61614205,86.82,42896.39,61.30114016,38.49765257,0,0,0,0,0,2,0,0,0,2,31,57,0,12,0,1,4,0,0,35,"c(121.572094029548, 25.0407880055908)",臺北捷運永春站_BL19,446.1260206,1120.21625,3827.247248,19,7,"238號, 忠孝東路五段, 廣居里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段２７５巷７弄６號七樓,25.04135999,121.57098,68600000.0,343877.0,44.34,3700000.0,63000,信義區,房地(土地+建物)+車位,富台里,48.89,商,,,1131017,土地2建物1車位1,七層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,940426,233.07,4,2,2,有,有,坡道平面,陽臺外推；其他增建；,RPUOMLPKJIJGFDA97DA,112.06,3.7,12.22,有,,2024/10/17,208,27.77232441,25.76256175,29.87555925,0.0,33.04384484,63000020019.0,0.167075564,0.591756624,83.2,41434.38,46.23655913,28.90575584,0,0,0,0,0,3,1,0,0,5,29,44,0,10,0,1,2,1,0,31,"c(121.570979990797, 25.0413599866635)",臺北捷運永春站_BL19,559.621203,1136.995044,3909.514644,19,7,"2號, 忠孝東路五段275巷7弄, 富台里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段３４５巷６號四樓之１,25.04154598,121.573856,68000000.0,233854.0,34.0,0.0,63000,信義區,房地(土地+建物)+車位,富台里,34.93,住,,,1131118,土地1建物1車位2,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,980508,290.78,2,2,2,有,有,升降平面,親友、員工、共有人或其他特殊關係間之交易；,RPPNMLRLJIJGFDA77EA,111.84,5.86,11.99,有,,2024/11/18,209,19.90746671,18.73890451,22.30546548,9.90113044,19.35163872,63000020019.0,0.167075564,0.591756624,83.2,41434.38,46.23655913,28.90575584,0,0,0,0,0,0,1,0,0,1,48,89,0,21,1,1,4,0,0,52,"c(121.573855989414, 25.041545981095)",臺北捷運永春站_BL19,275.0574469,957.2716731,3631.018317,15,7,"6號, 忠孝東路五段345巷, 富台里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段３７２巷２７弄７１號六樓,25.040075,121.57625,32960000.0,285813.0,0.0,0.0,63000,信義區,房地(土地+建物),廣居里,24.03,住,,,1131029,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731228,115.32,3,2,2,有,無,,,RPVOMLOJKIJGFDA97DA,101.81,1.13,4.59,有,,2024/10/29,210,23.2812143,22.24803281,25.28248276,4.891602475,42.65153119,63000020008.0,0.18062954,0.61614205,86.82,42896.39,61.30114016,38.49765257,0,0,0,0,0,0,1,0,0,1,53,100,0,22,0,1,6,0,0,59,"c(121.576250028599, 25.0400749989972)",臺北捷運永春站_BL19,103.6190919,1031.592221,3474.421074,40,7,"71號, 忠孝東路五段372巷27弄, 廣居里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段３７２巷２７弄８２之１號七樓,25.03935701,121.575757,37200000.0,313924.0,0.0,0.0,63000,信義區,房地(土地+建物),廣居里,24.03,住,,,1131004,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,731228,118.5,3,3,2,有,有,,,RPTOMLPKJIJGFDA87DA,89.38,2.09,8.32,有,,2024/10/4,211,25.97367005,24.25357579,28.55818723,12.7369408,37.93656047,63000020008.0,0.18062954,0.61614205,86.82,42896.39,61.30114016,38.49765257,0,0,0,0,0,0,1,0,0,1,52,95,0,20,0,1,6,0,0,58,"c(121.575757005054, 25.0393570051712)",臺北捷運永春站_BL19,195.1723344,1119.780918,3553.921067,40,7,"82號, 忠孝東路五段372巷27弄, 廣居里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區忠孝東路五段７１巷１２弄８號五樓之１,25.04193612,121.5669214,13500000.0,420037.0,0.0,0.0,63000,信義區,房地(土地+建物),興雅里,7.31,住,,,1131009,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,980810,32.14,0,1,1,有,有,,陽臺外推；夾層；其他增建；,RPPOMLNLIIJGFDA27DA,16.13,2.43,2.32,有,375.0,2024/10/9,214,24.53155405,24.08684254,25.12767937,0.95062415,38.10397652,63000020006.0,0.156183141,0.566110398,87.9,20721.86,58.93958075,44.081381,0,0,0,0,0,4,1,0,0,5,32,41,0,7,0,0,1,1,0,33,"c(121.56692138946, 25.0419361167783)",臺北捷運市政府站_BL18,239.4286651,1397.718857,4276.400837,15,7,"10號, 忠孝東路五段71巷12弄, 興雅里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區松山路６２６號五樓之２,25.0354305,121.5786554,10000000.0,108778.0,0.0,0.0,63000,信義區,房地(土地+建物),松友里,25.08,住,,,1131012,土地1建物1車位0,五層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,870526,91.93,2,1,1,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPTNMLPLJIJGFDA97EA,60.19,0.99,6.53,有,,2024/10/12,217,26.01686572,23.97248748,28.28027672,0.0,33.71128358,63000020022.0,0.144244604,0.54442446,89.48,30235.21,59.46210267,35.94132028,0,0,0,0,0,0,1,0,0,0,27,44,0,9,1,0,3,1,0,30,"c(121.578655383353, 25.0354305026286)",臺北捷運永春站_BL19,651.7110612,1526.892606,3523.026028,26,7,"626號, 松山路, 松友里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區松山路６５６巷１９號四樓,25.03114999,121.577951,15530000.0,161351.0,0.0,0.0,63000,信義區,房地(土地+建物),松隆里,42.69,,,,1131021,土地3建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651209,96.25,3,2,2,有,無,,含裝潢費；其他；,RPVOMLLJIIJGFDA57EA,51.45,0.0,6.9,無,270.0,2024/10/21,218,25.98187118,24.1873388,27.94809915,0.419594083,30.47982475,63000020021.0,0.095942982,0.435307018,93.81,2642.11,46.8005952,35.71428569,1,0,0,0,0,0,0,0,0,0,9,5,0,0,0,1,0,1,2,9,"c(121.577950968211, 25.0311499904055)",臺北捷運象山站_R02,853.6496265,2000.669013,3867.69908,48,7,"19號, 松山路656巷, 松隆里, 信義區, 信義商圈, 臺北市, 110, 臺灣"
臺北市信義區松德路１０４號十樓之１,25.03774902,121.574998,55880000.0,312603.0,33.75,3000000.0,63000,信義區,房地(土地+建物)+車位,安康里,15.53,住,,,1131030,土地1建物1車位1,十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,831006,202.91,4,2,2,有,有,坡道平面,,RPVOMLPKJIJGFDA08DA,121.0,1.5,20.6,有,,2024/10/30,219,23.59714353,20.93490539,25.61094328,76.24604823,36.17860965,63000020009.0,0.209670182,0.641350684,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,1,0,0,1,44,77,0,16,0,1,3,0,0,47,"c(121.574998023722, 25.037749020866)",臺北捷運永春站_BL19,389.0515872,1310.97554,3703.658913,30,7,"104號, 松德路, 安康里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區松德路１８８號六樓,25.03525599,121.574313,52500000.0,300670.0,0.0,0.0,63000,信義區,房地(土地+建物)+車位,安康里,45.06,都市：其他:特定業務區(信義計畫特定專用區)。,,,1131006,土地1建物1車位1,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,780718,174.62,2,2,1,有,有,坡道平面,陽臺外推；,RPXNMLLLJIJGFDA87DA,145.58,0.67,16.46,有,636.0,2024/10/6,222,29.02320783,26.72498112,32.56535363,0.0,16.40606202,63000020009.0,0.209670182,0.641350684,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,0,0,0,0,27,29,0,4,0,1,2,0,0,29,"c(121.574312970775, 25.0352559914045)",臺北捷運象山站_R02,553.2403531,1595.637164,3900.970557,35,7,"188號, 松德路, 安康里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區松德路７４號二樓,25.03835398,121.575749,30420000.0,125005.0,39.38,0.0,63000,信義區,房地(土地+建物)+車位,安康里,20.0,住,,,1131122,土地2建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,790821,243.36,0,0,0,無,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；含租約；,RPUNMLQJKIJGFDA97DA,187.26,0.0,19.85,有,,2024/11/22,223,19.431642,18.5783596,20.23518205,1.336679992,35.85009375,63000020009.0,0.209670182,0.641350684,86.22,21308.94,61.74598362,35.10154592,0,0,0,0,0,0,1,0,0,1,51,88,0,17,0,1,5,0,0,56,"c(121.575748958427, 25.0383539847277)",臺北捷運永春站_BL19,300.8422857,1228.483306,3605.260293,34,7,"74號, 松德路, 安康里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區永吉路１８５之１號五樓,25.04578002,121.572279,50320000.0,251085.0,0.0,0.0,63000,信義區,房地(土地+建物),五常里,25.02,商,,,1131022,土地2建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701231,200.41,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLMJKIJGFDA37DA,171.17,0.0,21.44,有,,2024/10/22,227,25.60258239,24.10749089,27.81223456,3.808914999,30.96451035,63000020012.0,0.12899186,0.494051346,91.67,42993.23,53.28719721,38.14878891,1,0,0,0,0,1,0,0,0,0,32,34,0,11,1,2,4,5,0,36,"c(121.572279018151, 25.045780015665)",臺北捷運永春站_BL19,681.8862491,711.4382137,3640.645694,43,7,"185之3號, 永吉路, 五常里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區永吉路２７８巷１２號三樓,25.04473898,121.574111,21750000.0,243207.0,0.0,0.0,63000,信義區,房地(土地+建物),五全里,30.67,住,,,1131008,土地1建物1車位0,三層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,620511,89.43,3,2,1,有,無,,陽臺外推；,RPUPMLOJKIJGFDA97DA,89.43,0.0,0.0,無,,2024/10/8,229,24.70986364,23.70283313,25.67648316,37.78672583,31.63502686,63000020013.0,0.136635559,0.510409189,87.94,56427.4,53.65853657,39.6257935,0,0,0,0,0,1,0,0,0,0,42,67,0,15,1,1,4,2,0,46,"c(121.574110966909, 25.0447389832906)",臺北捷運永春站_BL19,481.6336895,647.1925698,3491.911215,51,7,"12號, 永吉路278巷, 五全里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區永吉路３６９號十四樓,25.04564259,121.5768307,72770000.0,352986.0,33.4,3500000.0,63000,信義區,房地(土地+建物)+車位,四育里,27.08,商,,,1131016,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1060905,229.64,3,2,2,有,有,坡道平面,,RPPNMLSLIIJGFDA67DA,118.69,9.46,9.73,有,694.0,2024/10/16,230,26.67956642,25.94150841,28.74817491,8.756122667,26.04192191,63000020016.0,0.116866438,0.485017123,94.75,31041.56,54.68277944,41.14803624,0,0,0,0,0,0,0,0,0,2,50,62,0,14,2,0,3,5,0,53,"c(121.576830726851, 25.0456425943624)",臺北捷運永春站_BL19,517.4761482,419.9620927,3200.469355,7,7,"369號, 永吉路, 四育里, 信義區, 興雅, 臺北市, 110, 臺灣"
臺北市信義區祥雲街６１號四樓,25.016907,121.575213,15000000.0,147827.0,0.0,0.0,63000,信義區,房地(土地+建物)+車位,六合里,42.8,住,,,1131010,土地2建物1車位1,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,971222,101.46,3,2,2,有,有,坡道平面,親友、員工、共有人或其他特殊關係間之交易；,RPXNMLMLIIJGFDA87DA,48.18,3.39,5.46,無,,2024/10/10,231,23.38838287,22.25385343,25.07475837,0.0,41.97917301,63000020032.0,0.166156983,0.568297656,89.36,4990.78,54.0767386,41.15107913,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,"c(121.575213019538, 25.0169069995251)",臺北捷運麟光站_BR06,1683.448251,3591.122504,5196.292161,16,7,"61號, 祥雲街, 六合里, 信義區, 三張犁, 臺北市, 110, 臺灣"
臺北市信義區福德街１６９號七樓,25.03777002,121.583601,90000000.0,284121.0,95.23,4900000.0,63000,信義區,房地(土地+建物)+車位,中坡里,55.16,住,,,1131025,土地1建物1車位2,七層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010420,394.75,4,2,4,有,有,坡道平面,,RPRNMLSLJIJGFDA97DA,147.13,21.13,14.26,有,,2024/10/25,232,27.22670155,23.67177136,30.28945308,30.3382072,24.55098828,63000020024.0,0.12290056,0.476406292,92.91,9986.68,52.84431136,40.38173651,0,0,0,0,0,0,0,0,0,0,20,23,0,10,1,1,2,4,0,22,"c(121.583601041503, 25.0377700175335)",臺北捷運永春站_BL19,799.0401968,1377.821179,2966.163367,12,7,"青枝綠葉蔬食餐館, 福德街165巷, 中坡里, 信義區, 臺北市, 11079, 臺灣"
臺北市信義區福德街２２１巷３弄１６號二樓,25.038198,121.585613,17300000.0,203410.0,0.0,0.0,63000,信義區,房地(土地+建物),中行里,30.25,住,,,1131015,土地1建物1車位0,二層，陽臺,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,651103,85.05,3,2,1,有,無,,,RPRNMLTLJIJGFDA18EA,85.05,0.0,0.0,無,,2024/10/15,233,27.97410029,25.88654507,31.49114452,0.0,25.65919555,63000020025.0,0.110603986,0.487752929,94.36,12062.49,49.31902599,35.63763928,0,0,0,0,0,0,0,0,0,0,17,18,0,7,1,1,2,3,0,19,"c(121.585613033541, 25.0381979975096)",臺北捷運後山埤站_BL20,825.7336639,1428.768561,2775.489013,48,7,"18號, 福德街221巷3弄, 中行里, 信義區, 臺北市, 110, 臺灣"
臺北市信義區莊敬路４７８號七樓之１０,25.02648102,121.568168,22300000.0,302619.0,0.0,0.0,63000,信義區,房地(土地+建物),三張里,13.5,商,,,1131102,土地5建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650909,73.69,3,2,2,有,有,,陽臺外推；其他增建；,RPPOMLPJKIJGFDA47DA,59.99,0.0,2.0,有,,2024/11/2,235,23.47317525,22.68801634,25.0153489,0.0,26.78099741,63000020030.0,0.157588863,0.557102311,90.73,27875.07,55.52397194,40.2122418,0,0,0,0,0,2,0,0,0,0,29,37,0,14,1,1,3,5,0,32,"c(121.568168029919, 25.0264810188797)",臺北捷運象山站_R02,697.332196,2715.046898,4962.283403,48,7,"478號, 莊敬路, 三張里, 信義區, 三張犁, 臺北市, 110, 臺灣"
