土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,count_floor,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,time_index,nomi_address
臺北市中山區德惠街１２號七樓之３,24611500.0,256509.0,23.51,1500000.0,63000,中山區,房地(土地+建物)+車位,25.06656198,121.523756,晴光里,8.95,商,,,1130517,土地1建物1車位1,七層,7,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1121220,113.61,2,2,1,有,無,其他,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKMNHJGFCA57DA,55.42,0.0,3.12,有,,2024/5/17,82,25.88676473,23.00343462,29.32639998,0.0,56.24260271,63000040011.0,0.144424496,0.533213645,71.9,49665.59,49.02606309,35.22633744,0,0,0,0,1,0,0,0,0,0,31,33,0,9,0,2,0,2,0,31,"c(121.52375601303, 25.0665619806696)",臺北捷運中山國小站_O10,514.3360177,2259.945853,2201.323787,1,2,
臺北市中山區德惠街３巷１號五樓之１,10120000.0,278251.0,0.0,0.0,63000,中山區,房地(土地+建物),25.067076,121.523203,圓山里,7.0,商,,,1130403,土地1建物1車位0,五層,5,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,951229,36.37,1,1,1,有,有,,,RPSNMLNKMHJGFCA57DA,17.29,0.0,6.4,有,,2024/4/3,83,28.30240383,24.63704781,32.88853321,0.0,77.91601662,63000040012.0,0.126631491,0.498750347,80.85,6478.58,48.59675035,33.53028064,1,0,0,0,1,0,0,0,0,0,31,30,0,9,0,2,0,2,0,31,"c(121.523202975059, 25.0670760008819)",臺北捷運圓山站_R14,525.142976,2294.174667,2239.244536,18,2,
臺北市中山區德惠街３４號六樓之２７、六樓之２８,12200000.0,209694.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06658692,121.5261865,晴光里,6.07,商,,,1130401,土地1建物1車位0,六層,6,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,681219,58.18,2,1,1,有,有,,其他增建；,RPVOMLNKNHJGFCA08DA,46.04,0.0,0.0,有,,2024/4/1,84,24.29601005,21.43266375,27.50878786,0.72684252,46.07356839,63000040011.0,0.144424496,0.533213645,71.9,49665.59,49.02606309,35.22633744,1,0,0,0,1,1,0,0,0,0,40,28,0,12,0,1,1,3,0,41,"c(121.526186513494, 25.0665869168316)",臺北捷運中山國小站_O10,423.9168516,2361.661327,2291.866225,45,2,
臺北市中山區德惠街４５號五樓之２１,11500000.0,267255.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06674299,121.526995,圓山里,5.0,商,,,1130412,土地1建物1車位0,五層,5,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,681215,43.03,2,1,1,有,有,,,RPRNMLSLNHJGFCA18DA,35.03,0.0,0.0,有,750.0,2024/4/12,85,25.5592597,22.43043173,28.73159794,0.0,89.94616887,63000040012.0,0.126631491,0.498750347,80.85,6478.58,48.59675035,33.53028064,1,0,0,0,1,1,0,0,0,0,41,29,0,11,0,1,1,3,0,42,"c(121.526995031874, 25.0667429878687)",臺北捷運中山國小站_O10,438.4090843,2414.521648,2341.695834,45,2,
臺北市中山區敬業三路１６２巷１５４號,29800000.0,208261.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.07798098,121.559851,金泰里,43.31,住,,,1130408,土地1建物1車位1,一層,1,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,143.09,3,2,2,有,有,坡道平面,,RPPOMLQKNHJGFCA77DA,71.49,0.0,7.62,有,,2024/4/8,91,22.16029948,18.62560069,23.98358156,13.05904361,42.99845773,63000040041.0,0.188681928,0.605431537,91.88,7424.43,41.6264645,20.91660923,0,0,0,0,0,1,0,0,0,0,13,13,0,2,0,1,0,1,0,13,"c(121.559851002674, 25.0779809826417)",臺北捷運西湖站_BR16,894.5464399,3687.595836,5475.185911,24,2,
臺北市中山區敬業三路１６２巷４０號四樓,36000000.0,231914.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.07785199,121.556995,金泰里,47.09,住,,,1130430,土地1建物1車位1,四層,4,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,890628,155.23,2,2,2,有,有,坡道平面,陽台外推；其他增建；,RPXOMLMLNHJGFCA28DA,77.39,0.0,8.1,有,,2024/4/30,92,27.89978242,23.31624721,33.19555084,4.557763203,54.90480002,63000040041.0,0.188681928,0.605431537,91.88,7424.43,41.6264645,20.91660923,0,0,0,0,0,1,0,0,0,0,11,10,0,1,0,1,0,1,0,11,"c(121.556995036806, 25.0778519851518)",臺北捷運劍南路站_BR15,792.9998418,3828.800218,5241.424164,24,2,
臺北市中山區敬業三路１６２巷４７號十樓,31500000.0,202624.0,54.18,0.0,63000,中山區,房地(土地+建物)+車位,25.07903702,121.558376,金泰里,47.09,住,,,1130405,土地1建物1車位1,十層,10,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,890628,155.46,3,2,2,有,有,坡道平面,其他增建；,RPVOMLKLNHJGFCA87DA,77.62,0.0,8.1,有,,2024/4/5,93,20.13407067,19.6,20.65818699,0.139935931,50.49676401,63000040041.0,0.188681928,0.605431537,91.88,7424.43,41.6264645,20.91660923,0,0,0,0,0,1,0,0,0,1,14,15,0,2,0,1,0,1,0,14,"c(121.558376039173, 25.0790370186228)",臺北捷運劍南路站_BR15,718.8224508,3864.18224,5432.457005,24,2,
臺北市中山區新生北路三段１號七樓之６,8160000.0,226541.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06288702,121.527991,新福里,3.67,商,,,1130505,土地1建物1車位0,七層,7,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700122,36.02,1,1,1,有,有,,,RPSNMLKMNHJGFCA67EA,25.81,0.0,0.0,有,,2024/5/5,99,27.34660128,24.66730367,31.43395529,0.182384144,55.21202511,63000040020.0,0.118088737,0.485779295,83.06,34930.24,49.32432431,35.8108108,0,0,0,0,0,0,0,0,0,0,55,59,0,16,1,1,2,4,0,57,"c(121.527990969609, 25.0628870190414)",臺北捷運中山國小站_O10,127.3927148,2105.394094,2018.520418,43,2,
臺北市中山區新生北路三段１號八樓之１５,8600000.0,234014.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06288702,121.527991,新福里,3.67,商,,,1130412,土地1建物1車位0,八層,8,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700122,36.75,1,1,1,有,有,,,RPPQMLNLMHJGFCA67DA,25.81,0.0,0.0,有,273.0,2024/4/12,100,25.58225828,22.40944432,28.77482315,0.0,88.81198263,63000040020.0,0.118088737,0.485779295,83.06,34930.24,49.32432431,35.8108108,0,0,0,0,0,0,0,0,0,0,55,59,0,16,1,1,2,4,0,57,"c(121.527990969609, 25.0628870190414)",臺北捷運中山國小站_O10,127.3927148,2105.394094,2018.520418,43,2,
臺北市中山區新生北路三段１號八樓之２３,7300000.0,238484.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06288702,121.527991,新福里,3.09,商,,,1130421,土地1建物1車位0,八層,8,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700122,30.61,1,0,1,有,有,,,RPRPMLPKNHJGFCA97DA,21.49,0.0,0.0,有,838.0,2024/4/21,101,26.92903212,23.72077197,30.29054185,0.0,54.12432453,63000040020.0,0.118088737,0.485779295,83.06,34930.24,49.32432431,35.8108108,0,0,0,0,0,0,0,0,0,0,55,59,0,16,1,1,2,4,0,57,"c(121.527990969609, 25.0628870190414)",臺北捷運中山國小站_O10,127.3927148,2105.394094,2018.520418,43,2,
臺北市中山區新生北路三段１２號十一樓之１,17600000.0,238936.0,0.0,0.0,63000,中山區,房地(土地+建物)+車位,25.06331999,121.527367,恆安里,6.01,商,,,1130401,土地1建物1車位1,十一層,11,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011011,73.66,1,1,1,有,有,塔式車位,,RPSOMLNKNHJGFCA77DA,31.87,3.63,1.95,有,554.0,2024/4/1,102,24.30803135,21.47280119,27.5052196,0.782139606,43.53627507,63000040010.0,0.146654852,0.54120514,75.75,38018.37,46.6331955,32.7820437,0,0,0,0,0,0,0,0,0,0,52,59,0,15,1,1,2,3,0,54,"c(121.527367020737, 25.0633199862499)",臺北捷運中山國小站_O10,86.68298004,2108.585732,2025.467893,12,2,
臺北市中山區新生北路三段２６號六樓之３,8700000.0,247440.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06370798,121.527389,恆安里,3.32,商,,,1130421,土地1建物1車位0,六層,6,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700703,35.16,1,1,1,有,有,,其他增建：露臺加窗。其他增建；,RPQOMLQLMHJGFCA87DA,24.67,2.95,0.0,有,727.0,2024/4/21,104,26.93384112,23.73309617,30.26978609,0.0,54.16923718,63000040010.0,0.146654852,0.54120514,75.75,38018.37,46.6331955,32.7820437,0,0,0,0,0,0,0,0,0,0,55,55,0,16,1,1,2,3,0,57,"c(121.527388981323, 25.0637079845479)",臺北捷運中山國小站_O10,121.1360454,2145.601598,2063.495282,43,2,
臺北市中山區新生北路三段２６號十二樓之１０,6340000.0,199622.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06370798,121.527389,恆安里,3.43,商,,,1130410,土地1建物1車位0,十二層,12,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,700703,31.76,1,1,1,有,有,,,RPQNMLQLMHJGFCA87EA,25.55,0.0,0.0,有,288.0,2024/4/10,105,21.79954406,19.87798923,23.02069561,4.595642541,53.6490121,63000040010.0,0.146654852,0.54120514,75.75,38018.37,46.6331955,32.7820437,0,0,0,0,0,0,0,0,0,0,55,55,0,16,1,1,2,3,0,57,"c(121.527388981323, 25.0637079845479)",臺北捷運中山國小站_O10,121.1360454,2145.601598,2063.495282,43,2,
臺北市中山區新生北路三段６１號八樓之１８,9800000.0,212766.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06597902,121.528078,新庄里,6.81,住,,,1130407,土地4建物1車位0,八層,8,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,650907,46.06,1,1,1,有,有,,其他增建；,RPVNMLNJNHJGFCA87DA,35.83,0.0,3.57,有,,2024/4/7,106,22.01471306,20.75785367,23.50094466,4.0,36.25322816,63000040019.0,0.101542112,0.440569395,86.15,7320.92,48.60977947,35.82614253,1,0,0,0,0,1,0,0,0,0,43,31,0,14,0,1,2,2,0,45,"c(121.528077973764, 25.0659790193038)",臺北捷運中山國小站_O10,378.1848647,2395.32387,2316.425522,48,2,
臺北市中山區新生北路二段１２１號二樓之２,15800000.0,242853.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05902799,121.527887,中庄里,12.19,住,,,1130424,土地1建物2車位0,二層,2,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,690325,65.06,2,2,1,有,無,,陽台外推；,RPUOMLQLMHJGFCA28DA,45.75,0.0,11.04,有,,2024/4/24,108,21.39376351,19.4180758,25.1914496,41.74584106,46.84337268,63000040023.0,0.11965812,0.474808817,89.29,33119.25,50.40523689,38.87157106,0,0,0,0,0,0,1,0,0,0,71,65,0,13,1,0,0,3,0,71,"c(121.52788703401, 25.0590279908194)",臺北捷運中山國小站_O10,432.9181608,1770.471837,1671.234932,44,2,
臺北市中山區新生北路二段１２９之１號六樓,18500000.0,205967.0,0.0,0.0,63000,中山區,房地(土地+建物),25.0599114,121.5280178,中庄里,16.12,商,,,1130410,土地1建物1車位0,六層,6,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700611,89.82,3,1,1,有,有,,陽台外推；,RPSNMLPKMHJGFCA77DA,63.07,0.0,23.13,有,,2024/4/10,110,21.76901935,19.84824311,22.98564674,4.679587399,54.19017593,63000040023.0,0.11965812,0.474808817,89.29,33119.25,50.40523689,38.87157106,0,0,0,0,0,0,1,0,0,0,63,66,0,12,1,0,0,3,0,63,"c(121.5280177917, 25.0599114015046)",臺北捷運中山國小站_O10,344.4419481,1850.988677,1754.425222,43,2,
臺北市中山區新生北路二段１２９之２號三樓,20980000.0,227969.0,0.0,0.0,63000,中山區,房地(土地+建物),25.0599114,121.5280178,中庄里,16.34,商,,,1130419,土地1建物1車位0,三層,3,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,700611,92.03,3,2,2,有,有,,陽台外推；,RPQOMLLJNHJGFCA27DA,67.12,0.0,21.29,有,767.0,2024/4/19,111,25.19511953,22.38515136,28.97843578,0.68206431,62.37581588,63000040023.0,0.11965812,0.474808817,89.29,33119.25,50.40523689,38.87157106,0,0,0,0,0,0,1,0,0,0,63,66,0,12,1,0,0,3,0,63,"c(121.5280177917, 25.0599114015046)",臺北捷運中山國小站_O10,344.4419481,1850.988677,1754.425222,43,2,
臺北市中山區新生北路二段１３７巷３９號三樓,12500000.0,170346.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06133498,121.529133,新生里,26.25,住,,,1130424,土地1建物1車位0,三層,3,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570614,73.38,2,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPSNMLKLNHJGFCA57EA,73.38,0.0,0.0,無,,2024/4/24,112,21.39078854,19.41639812,25.17876644,41.72883704,46.17342138,63000040022.0,0.11701857,0.471890104,86.45,31391.54,49.14901006,38.03403958,0,0,0,0,0,0,0,0,0,0,54,72,0,11,1,1,1,3,0,55,"c(121.529133003917, 25.0613349839399)",臺北捷運中山國小站_O10,291.0470985,2043.525413,1947.738992,56,2,
臺北市中山區新生北路二段１３７巷３９號四樓,12500000.0,170346.0,0.0,0.0,63000,中山區,房地(土地+建物),25.06133498,121.529133,新生里,26.25,住,,,1130424,土地1建物1車位0,四層,4,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570614,73.38,2,1,1,有,無,,親友、員工、共有人或其他特殊關係間之交易；,RPRNMLKLNHJGFCA47EA,73.38,0.0,0.0,無,,2024/4/24,113,21.39078854,19.41639812,25.17876644,41.72883704,46.17342138,63000040022.0,0.11701857,0.471890104,86.45,31391.54,49.14901006,38.03403958,0,0,0,0,0,0,0,0,0,0,54,72,0,11,1,1,1,3,0,55,"c(121.529133003917, 25.0613349839399)",臺北捷運中山國小站_O10,291.0470985,2043.525413,1947.738992,56,2,
臺北市中山區新生北路二段１３７巷４７號二樓,16600000.0,205318.0,0.0,0.0,63000,中山區,房地(土地+建物),25.061302,121.529354,新生里,24.25,住,,,1130402,土地1建物1車位0,二層,2,四層,公寓(5樓含以下無電梯),住家用,加強磚造,570729,80.85,3,2,1,有,無,,,RPWNMLOLMHJGFCA18DA,72.63,0.0,8.22,無,644.0,2024/4/2,114,26.6928583,21.9563606,32.2692094,0.145358334,57.73475688,63000040022.0,0.11701857,0.471890104,86.45,31391.54,49.14901006,38.03403958,0,0,0,0,0,0,0,0,0,0,53,67,0,11,1,1,1,3,0,54,"c(121.529354034704, 25.0613020011509)",臺北捷運中山國小站_O10,311.7693214,2055.66271,1959.034115,56,2,
臺北市中山區新生北路二段２３號七樓,10104350.0,78122.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05352401,121.527786,中原里,21.25,住,,,1130508,土地1建物1車位0,七層,7,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,661101,129.34,3,2,2,有,有,,親友、員工、共有人或其他特殊關係間之交易；未登記建物；,RPPNMLRKNHJGFCA77DA,94.02,0.0,35.32,有,,2024/5/8,115,25.28295673,23.01542472,27.77543878,0.0,78.30353373,63000040031.0,0.158970825,0.53779003,84.91,28718.62,58.88308293,42.03135204,0,0,0,0,0,0,2,0,0,1,74,64,0,11,1,1,0,2,0,74,"c(121.527786032077, 25.0535240140993)",臺北捷運松江南京站_G15_O08,528.6347175,1388.299594,1268.244546,47,2,
臺北市中山區新生北路二段７４號五樓之１０,6100000.0,170059.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05713498,121.527173,中山里,4.67,商,,,1130402,土地1建物1車位0,五層，陽台,5,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,610505,35.87,1,0,1,有,有,,陽台外推；,RPOPMLSKMHJGFCA87DA,35.87,0.0,0.0,有,480.0,2024/4/2,119,26.69754488,21.93796898,32.25054965,0.176234468,59.77721945,63000040006.0,0.149033893,0.516312955,72.22,41066.2,43.70621948,32.60454255,0,0,0,0,0,0,1,0,0,1,74,69,0,8,2,1,0,2,0,74,"c(121.527172979679, 25.0571349798968)",臺北捷運中山國小站_O10,628.2107511,1572.320283,1468.36043,52,2,
臺北市中山區新生北路二段７４號六樓之１０,3000000.0,83635.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05713498,121.527173,中山里,4.82,商,,,1130412,土地1建物1車位0,六層，露台,6,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,610505,35.87,0,0,0,無,有,,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLRJNHJGFCA28DA,35.87,0.0,0.0,有,,2024/4/12,120,25.58107342,22.38660794,28.78866474,0.0,90.22887387,63000040006.0,0.149033893,0.516312955,72.22,41066.2,43.70621948,32.60454255,0,0,0,0,0,0,1,0,0,1,74,69,0,8,2,1,0,2,0,74,"c(121.527172979679, 25.0571349798968)",臺北捷運中山國小站_O10,628.2107511,1572.320283,1468.36043,52,2,
臺北市中山區明水路３９７巷１１號十二樓之１,66000000.0,270126.0,83.5,0.0,63000,中山區,房地(土地+建物)+車位,25.07851801,121.547838,永安里,34.59,住,,,1130417,土地1建物1車位2,十二層,12,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,940204,244.33,3,2,2,有,有,坡道平面,,RPRNMLLJNHJGFCA27DA,94.76,7.4,11.1,有,,2024/4/17,121,27.21327116,24.55804057,30.24102055,0.0,70.78347596,63000040016.0,0.20110055,0.639194597,84.77,27599.41,52.56556442,30.62388011,0,0,0,0,0,0,0,0,0,0,21,32,0,10,1,1,0,2,0,21,"c(121.547837975224, 25.0785180111781)",臺北捷運大直站_BR14,161.132223,4466.239106,4622.303391,19,2,
臺北市中山區明水路５２６巷５２號二樓,59900000.0,384356.0,38.33,3000000.0,63000,中山區,房地(土地+建物)+車位,25.078861,121.553957,成功里,63.11,住,,,1130410,土地1建物1車位1,二層,2,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,930518,186.37,3,2,2,有,有,坡道平面,空調室外推、梯間外推其他增建；,RPVNMLQKNHJGFCA28DA,90.07,0.0,13.72,有,,2024/4/10,122,21.74990994,19.84987176,23.06542584,3.341531585,62.61000962,63000040015.0,0.19829153,0.642493639,84.03,10330.3,55.12048191,28.2437442,0,0,0,0,0,1,0,0,0,0,18,18,0,0,0,1,0,2,0,18,"c(121.553957016, 25.0788609986561)",臺北捷運劍南路站_BR15,667.8751235,4097.469737,5084.43476,20,2,
臺北市中山區朱崙街５８號二樓,195000000.0,393726.0,188.6,14000000.0,63000,中山區,房地(土地+建物)+車位,25.04982102,121.543281,力行里,73.5,住,,,1130408,土地1建物1車位4,二層,2,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1000120,648.31,4,2,4,有,有,坡道平面,,RPXPMLQJNHJGFCA58DA,262.47,10.25,31.77,有,,2024/4/8,125,22.28535463,18.70467766,23.60221981,16.56684062,41.37611225,63000040039.0,0.179877483,0.597735289,85.85,20588.15,59.78751658,43.66533863,2,0,0,0,0,2,1,0,0,1,61,85,0,15,3,1,0,3,0,61,"c(121.543280985925, 25.0498210150049)",臺北捷運南京復興站_BR11_G16,258.9907073,2793.908715,2664.138645,13,2,
臺北市中山區松江路１號十樓之１,24000000.0,240674.0,0.0,0.0,63000,中山區,房地(土地+建物),25.04583508,121.533301,朱園里,8.11,商,,,1130420,土地1建物1車位0,十層,10,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,720328,99.72,0,0,0,無,有,,,RPWOMLMLNHJGFCA18DA,84.48,0.0,0.0,有,,2024/4/20,126,26.54150982,23.37145869,31.87242626,10.45227264,55.22234523,63000040036.0,0.184835333,0.606586674,81.74,16150.82,54.422944,36.24740842,0,0,0,0,0,2,1,0,0,0,27,37,0,5,0,2,0,0,0,27,"c(121.53330098909, 25.0458350847689)",臺北捷運忠孝新生站_BL14_O07,422.8556485,1785.091932,1658.967457,41,2,
臺北市中山區松江路１１８號十二樓之９,49500000.0,516257.0,13.25,2500000.0,63000,中山區,房地(土地+建物)+車位,25.05169089,121.5327718,興亞里,5.8,商,,,1130411,土地2建物1車位1,十二層,12,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨造,1100830,104.29,1,2,1,有,有,坡道機械,,RPSPMLQLMHJGFCA18DA,54.28,0.0,2.95,有,607.0,2024/4/11,127,24.37974098,20.76368673,28.33426313,0.0,67.50556926,63000040032.0,0.176772867,0.593216855,82.1,22011.95,57.6178086,39.75137322,0,0,0,0,0,2,1,0,0,0,61,79,0,9,1,2,0,0,0,61,"c(121.532771839543, 25.0516908918748)",臺北捷運松江南京站_G15_O08,77.2269598,1782.699309,1654.126294,3,2,
臺北市中山區松江路１２４巷１３號四樓,16800000.0,219378.0,0.0,0.0,63000,中山區,房地(土地+建物),25.05263398,121.53174,中吉里,27.5,住,,,1130506,土地1建物1車位0,四層，露台,4,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,600829,76.58,0,0,0,無,無,,,RPVNMLMLNHJGFCA08EA,76.58,0.0,0.0,無,,2024/5/6,128,27.3090721,25.10688765,30.49011689,0.0,60.13434564,63000040030.0,0.161675393,0.575706806,87.69,29190.26,56.50485435,34.14701802,0,0,0,0,0,0,1,0,0,0,70,70,0,11,1,1,0,0,0,70,"c(121.531740027262, 25.0526339817106)",臺北捷運松江南京站_G15_O08,117.6762008,1713.969861,1587.201358,53,2,
臺北市中山區松江路２號十二樓之６,10500000.0,306301.0,0.0,0.0,63000,中山區,房地(土地+建物),25.04628498,121.532707,興亞里,2.51,商,,,1130411,土地1建物1車位0,十二層,12,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,701208,34.28,1,1,1,有,有,,含裝潢,RPSOMLQLMHJGFCA08DA,25.38,0.0,0.0,有,481.0,2024/4/11,129,24.52152035,20.78505648,28.66293858,0.0,68.03514066,63000040032.0,0.176772867,0.593216855,82.1,22011.95,57.6178086,39.75137322,1,0,0,0,0,2,1,0,0,0,28,39,0,5,0,2,0,0,0,28,"c(121.532706963612, 25.0462849834218)",臺北捷運忠孝新生站_BL14_O07,474.5253213,1720.806138,1593.926911,43,2,
