土地位置建物門牌,總價元,單價元平方公尺,車位移轉總面積平方公尺,車位總價元,countycode,鄉鎮市區,交易標的,緯度,經度,村里,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,車位類別,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號,date,.id,t_mean_24h_idw,t_min_idw,t_max_idw,daily_rain_idw,aqi_idw,towncode,MASTER_UP_rate,BACHELOR_UP_rate,Sex_ratio,popdense,Dependency_ratio,Old_ratio,count_anc_500m,count_clean_500m,count_cor_500m,count_cos_500m,count_uni_500m,count_fire_500m,count_gas_500m,count_inc_500m,count_lpg_500m,count_mall_500m,count_mart_500m,count_med_500m,count_nuc_500m,count_phar_500m,count_poli_500m,count_post_500m,count_simpmart_500m,count_temp_500m,count_died_500m,count_shop_500m,geometry,nearest_mrt_name,dist_to_mrt_meter,dist_to_rail_meter,dist_to_thsr_meter,house_age,,
臺北市北投區西安街一段１６５巷７弄５號,17200000,172916,0,0,63000,北投區,房地(土地+建物),25.10911171,121.5184701,石牌里,36,商,NA,NA,1120805,土地1建物1車位0,四層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,631106,99.47,3,2,1,有,無,NA,NA,RPXNMLNLQHIGFEA68DA,93.47,0,6,無,NA,2023/8/5,621,30.60365582,29.17690116,32.18336944,0.057747103,33.35725161,63000120003,0.128026906,0.473542601,88.77,45161.33,52.24977042,36.51668196,1,0,0,0,0,0,0,0,0,0,19,36,0,11,0,2,2,0,0,21,"c(121.518470133431, 25.1091117063114)",臺北捷運明德站_R18,71.05641543,6827.78885,6807.346573,49,,
臺北市北投區西安街一段２９９巷２７號,12800000,223815,0,0,63000,北投區,房地(土地+建物),25.112117,121.515617,榮光里,22.5,住,NA,NA,1120717,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,610818,57.19,3,1,2,有,無,NA,NA,RPVNMLPJRHIGFEA68EA,51.96,0,5.23,無,850,2023/7/17,622,31.47819049,29.84807525,34.24438953,0.512384189,27.78399785,63000120005,0.118482647,0.469733656,90.61,52213.54,57.68434133,28.31400165,1,0,0,0,0,0,0,0,0,0,29,59,0,13,1,1,2,3,0,31,"c(121.515617017409, 25.1121169957854)",臺北捷運石牌站_R19,321.9685102,7154.990233,7139.913437,51,,
臺北市南港區八德路四段８７１號,7450000,112016,0,0,63000,南港區,房地(土地+建物),25.050846,121.580138,玉成里,4.55,商,NA,NA,1120728,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841219,43.72,1,1,1,有,有,NA,NA,RPSOMLNKPHIGFDA08EA,22.89,2.42,5.03,有,NA,2023/7/28,625,28.81505321,27.17438848,30.88551478,1.242005806,28.25473798,63000090009,0.100881489,0.439520078,95.67,10920.73,46.03326934,30.64619321,0,0,0,0,0,0,0,0,0,2,30,19,0,8,1,1,1,4,0,31,"c(121.580137974387, 25.0508459960347)",臺北捷運松山站_G19,230.6800465,263.6566091,2760.325129,28,,
臺北市南港區八德路四段８９５號,3600000,59930,0,0,63000,南港區,房地(土地+建物),25.050962,121.580744,玉成里,6.5,商,NA,NA,1120810,土地1建物1車位0,十一層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,841219,60.06,2,1,1,有,有,NA,親友、員工、共有人或其他特殊關係間之交易；,RPVNMLLKQHIGFDA18EA,33.87,2.03,5.36,有,NA,2023/8/10,626,29.25112297,26.04196107,34.74400442,16.11740248,40.80630305,63000090009,0.100881489,0.439520078,95.67,10920.73,46.03326934,30.64619321,0,0,0,0,0,0,0,0,0,2,28,18,0,8,2,1,1,3,0,29,"c(121.580743985987, 25.0509620015747)",臺北捷運松山站_G19,293.1024217,318.5865888,2698.143787,28,,
臺北市南港區南港路一段２８１號,6230000,144013,0,0,63000,南港區,房地(土地+建物),25.05453198,121.608495,南港里,7.93,商,NA,NA,1120801,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,720319,43.26,2,2,1,有,無,NA,NA,RPRNMLLLQHIGFDA87EA,33.62,0,1.37,無,80,2023/8/1,627,27.7026357,26.48516986,29.77519847,25.45704075,24.01142938,63000090001,0.11841872,0.448324765,102.76,15613.66,45.27487505,28.14629713,0,1,0,0,0,2,1,0,0,4,17,14,0,5,1,1,1,2,0,18,"c(121.608494958658, 25.0545319798656)",臺北捷運南港站_BL22,390.2129867,158.6546336,158.2824462,40,,
臺北市南港區園區街３６號,39380000,272459,33.87,2500000,63000,南港區,房地(土地+建物)+車位,25.05922949,121.6123821,三重里,22.36,住,NA,NA,1120726,土地1建物1車位1,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000414,169.23,3,2,2,有,有,坡道平面,NA,RPQNMLQJRHIGFDA18EA,80.77,7.41,5.74,有,NA,2023/7/26,634,28.06046985,26.56646671,29.30756178,52.36718173,12.27599725,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,16,8,0,2,0,1,0,1,0,16,"c(121.612382066256, 25.0592294917718)",臺北捷運南港軟體園區站_BR23,366.52132,807.9809976,807.5504988,12,,
臺北市南港區富康街３３號,22000000,162266,0,0,63000,南港區,房地(土地+建物),25.053442,121.617348,新富里,39.6,商,NA,NA,1120721,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,680825,135.58,3,2,2,有,無,NA,頂樓加蓋；,RPQOMLOJQHIGFDA87DA,120.34,0,15.24,無,NA,2023/7/21,635,30.25888304,26.98977962,34.86498302,0.375233429,25.85291902,63000090003,0.10042735,0.444749695,93.68,21077.06,47.22331625,29.02717604,0,0,0,0,0,1,1,0,0,0,11,17,0,3,0,1,1,1,0,12,"c(121.617348008611, 25.0534419971767)",臺北捷運南港展覽館站_BL23_BR24,112.8310748,1010.926434,1010.934349,44,,
臺北市南港區成福路１６８號,9000000,175469.5,0,0,63000,南港區,房地(土地+建物),25.041571,121.587594,百福里,11.68,都市：其他:第三種住宅區。,NA,NA,1120801,土地2建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,840627,54.39,1,1,1,有,有,NA,NA,RPPOMLPKQHIGFDA97DA,25.27,0.53,4.09,有,NA,2023/8/1,641,27.60534897,26.3942828,29.77886944,30.08790133,22.75435418,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,23,18,0,11,0,1,3,2,0,26,"c(121.587594012538, 25.0415710010759)",臺北捷運後山埤站_BL20,620.2639119,1267.634634,2394.564186,28,,
臺北市南港區成福路１９４巷６號,16000000,229259,0,0,63000,南港區,房地(土地+建物)+車位,25.04073499,121.58789,百福里,11.27,住,NA,NA,1120810,土地1建物1車位1,七層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,1030314,69.79,2,1,1,有,有,坡道機械,NA,RPQNMLTLQHIGFDA48DA,28.74,5.84,2.97,有,127,2023/8/10,642,28.93491852,25.72693271,34.48302734,15.6486446,41.53125273,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,19,16,0,8,0,1,2,4,0,21,"c(121.587889977539, 25.0407349900532)",臺北捷運後山埤站_BL20,705.4079689,1352.575854,2422.961295,9,,
臺北市南港區成福路２０６巷５弄１２號,13800000,190319,0,0,63000,南港區,房地(土地+建物),25.04039401,121.587825,百福里,21.36,住,NA,NA,1120720,土地1建物1車位0,二層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,801001,72.51,3,1,2,有,無,NA,陽台外推；,RPQOMLPKOHIGFDA97EA,52.5,2.06,6.8,有,NA,2023/7/20,643,28.99343402,26.52235781,35.23250899,31.47498527,36.1381669,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,17,16,0,8,0,1,2,4,0,19,"c(121.587825017789, 25.0403940142321)",臺北捷運後山埤站_BL20,728.2348997,1374.437787,2450.586048,32,,
臺北市南港區東新街１４６號,45000000,206223,42.83,0,63000,南港區,房地(土地+建物)+車位,25.04641591,121.5896764,成福里,31.72,住,NA,NA,1120805,土地3建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990331,218.21,3,2,2,有,有,坡道平面,其他增建；,RPPOMLLLQHIGFDA67DA,106.91,0,11.26,有,239,2023/8/5,645,30.29846157,28.43865217,32.23071551,0,26.07633849,63000090011,0.115796001,0.462563944,90.72,13958.58,47.94997949,32.24682246,0,0,0,0,0,1,0,0,0,0,11,10,0,4,1,2,1,1,0,12,"c(121.589676412563, 25.0464159087494)",臺北捷運昆陽站_BL21,576.3241663,1194.775884,1949.849118,13,,
臺北市南港區東新街２０５號,6535800,51896,0,0,63000,南港區,房地(土地+建物),25.047035,121.594042,新光里,21.76,住,NA,NA,1120719,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,650624,125.94,4,2,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPROMLLKQHIGFDA87EA,125.94,0,0,無,NA,2023/7/19,646,29.94283725,27.1617786,34.31520971,0,31.57784746,63000090006,0.107753358,0.453907204,87.81,2456.44,48.32187624,32.47068337,0,0,0,0,0,0,0,0,0,0,8,3,0,1,0,1,0,1,0,8,"c(121.594041959194, 25.0470349961179)",臺北捷運昆陽站_BL21,387.2940955,1523.728958,1523.992646,47,,
臺北市南港區松河街７５８號,25100000,280635,0,0,63000,南港區,房地(土地+建物),25.06113788,121.6114816,三重里,29.09,住,NA,NA,1120731,土地1建物1車位0,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1040819,89.44,2,2,1,有,有,NA,NA,RPUOMLMLQHIGFDA28DA,51.76,4.05,3.09,有,833,2023/7/31,647,28.97885587,26.82206345,31.17004783,0.105257379,20.198815,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,11,3,0,1,0,0,0,1,0,11,"c(121.611481598397, 25.0611378834868)",臺北捷運南港軟體園區站_BR23,468.025848,937.1117256,936.6153356,8,,
臺北市南港區松河街７７０號,8560000,218089,0,0,63000,南港區,房地(土地+建物),25.06154998,121.61176,三重里,10.58,住,NA,NA,1120704,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,981207,39.25,1,1,1,有,有,NA,NA,RPPNMLPKPHIGFDA77DA,20.9,3.49,0,有,NA,2023/7/4,648,30.95236923,26.90426618,35.67940534,0,28.56485861,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,11,3,0,1,0,0,0,2,0,11,"c(121.611759961402, 25.0615499797564)",臺北捷運南港軟體園區站_BR23,456.971549,990.5100058,990.0148018,14,,
臺北市南港區研究院路三段８６巷８號,5700000,117405,0,0,63000,南港區,房地(土地+建物),25.03449802,121.613266,九如里,25.62,住,NA,NA,1120710,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,681224,48.55,2,1,1,有,無,NA,陽台外推；,RPOOMLPKOHIGFDA77EA,46.66,0,1.89,無,434,2023/7/10,651,30.17153261,25.39607269,35.01967896,0,50.71310214,63000090018,0.106598985,0.441986947,90.87,879.27,46.85900418,28.33876221,0,0,0,0,1,0,0,0,1,0,6,0,0,0,0,0,0,1,5,6,"c(121.613266021765, 25.0344980159004)",臺北捷運南港站_BL22,2051.563409,2195.836273,2196.370175,44,,
臺北市南港區研究院路二段１５０巷３弄１８號,14500000,143012,0,0,63000,南港區,房地(土地+建物),25.03805802,121.616036,九如里,33,住,NA,NA,1120802,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,630701,101.39,5,2,1,有,無,NA,其他增建：陽台、頂樓。其他增建；,RPUOMLRJQHIGFDA58DA,101.39,0,0,無,NA,2023/8/2,652,28.15431988,26.14289355,29.47120143,19.03618943,30.46391347,63000090018,0.106598985,0.441986947,90.87,879.27,46.85900418,28.33876221,0,0,0,0,0,0,0,0,0,1,7,1,0,2,0,0,0,1,0,7,"c(121.616035989307, 25.0380580197266)",臺北捷運南港展覽館站_BL23_BR24,1744.389544,1929.781421,1930.275539,49,,
臺北市南港區研究院路二段１８２巷７８弄１０號,7000000,59630,0,0,63000,南港區,房地(土地+建物),25.036344,121.613827,九如里,30.78,住,NA,NA,1120704,土地1建物1車位0,三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,730802,117.39,3,2,2,有,無,NA,媽媽賣兒子親友、員工、共有人或其他特殊關係間之交易；,RPQPMLSJQHIGFDA38DA,96.64,0,12.13,無,NA,2023/7/4,653,29.27994785,24.53122844,35.28017828,0,28.4738513,63000090018,0.106598985,0.441986947,90.87,879.27,46.85900418,28.33876221,0,0,0,0,1,0,0,0,0,0,7,0,0,1,0,0,0,1,0,7,"c(121.613827022544, 25.0363440043462)",臺北捷運南港站_BL22,1884.746201,2017.570592,2018.095427,39,,
臺北市南港區研究院路二段１８２巷７９弄１０號,12500000,127668,0,0,63000,南港區,房地(土地+建物),25.03700601,121.613655,九如里,26.53,住,NA,NA,1120701,土地2建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731029,97.91,3,2,2,有,有,NA,NA,RPSNMLPJPHIGFDA97DA,78.39,0,9.04,無,NA,2023/7/1,654,27.53792865,24.43386999,31.77946169,0.144745808,29.63561989,63000090018,0.106598985,0.441986947,90.87,879.27,46.85900418,28.33876221,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,6,"c(121.613655025891, 25.037006007059)",臺北捷運南港站_BL22,1810.918257,1942.59537,1943.119513,39,,
臺北市南港區研究院路二段１８２巷７９弄１４號,13000000,133388,0,0,63000,南港區,房地(土地+建物),25.03702998,121.613808,九如里,26.53,住,NA,NA,1120802,土地2建物1車位0,一層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,731029,97.46,3,2,2,有,有,NA,平台:空地加蓋其他增建；,RPSNMLKMQHIGFDA87DA,78.41,8.57,0,無,145,2023/8/2,655,27.9879683,26.03766467,29.61933803,19.04723395,30.11368035,63000090018,0.106598985,0.441986947,90.87,879.27,46.85900418,28.33876221,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,1,0,6,"c(121.613807995624, 25.0370299793021)",臺北捷運南港站_BL22,1815.126518,1945.220273,1945.742952,39,,
臺北市南港區研究院路二段７０巷３７弄１６號,20260000,174520,0,0,63000,南港區,房地(土地+建物),25.04588198,121.613413,中研里,30.06,住,NA,NA,1120803,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,730331,116.09,3,2,2,有,無,NA,NA,RPPNMLQKQHIGFDA97DA,90.02,0,15.51,有,NA,2023/8/3,656,28.00814634,25.93329046,29.54310898,65.79705648,41.42272922,63000090017,0.17059198,0.526161681,96.26,9704.97,50.90546602,30.50340588,0,0,0,0,0,1,0,0,0,0,7,6,0,2,0,1,1,3,0,8,"c(121.613413040346, 25.0458819815171)",臺北捷運南港展覽館站_BL23_BR24,924.7185525,1049.737486,1050.187721,39,,
臺北市南港區研究院路二段９８巷３號,30000000,171409,44.34,0,63000,南港區,房地(土地+建物)+車位,25.0441069,121.6156691,中研里,25.04,住,NA,NA,1120805,土地1建物1車位1,四層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020808,175.02,3,2,2,有,有,坡道平面,NA,RPQNMLSJQHIGFDA18DA,77.63,6.35,4.56,有,248,2023/8/5,657,29.80505084,27.97349513,31.60757282,0,29.64849073,63000090017,0.17059198,0.526161681,96.26,9704.97,50.90546602,30.50340588,0,0,0,0,0,1,0,0,0,1,10,7,0,2,0,1,1,3,0,11,"c(121.615669113405, 25.0441069039722)",臺北捷運南港展覽館站_BL23_BR24,1076.062604,1344.165994,1344.598786,10,,
臺北市南港區福德街３０９巷２３號,9900000,182153,0,0,63000,南港區,房地(土地+建物),25.03912998,121.588196,百福里,15.25,住,NA,NA,1120810,土地1建物1車位0,三層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640925,54.35,2,2,1,有,無,NA,陽台外推；,RPPNMLLJRHIGFDA47DA,54.35,0,0,無,212,2023/8/10,658,28.9176991,25.71326614,34.46811086,15.53746615,41.67981291,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,14,14,0,7,0,1,2,3,0,16,"c(121.588196000824, 25.0391299813237)",臺北捷運後山埤站_BL20,859.4835452,1501.986045,2507.570028,48,,
臺北市南港區福德街３３９巷３２號,11000000,175691,0,0,63000,南港區,房地(土地+建物),25.038363,121.588917,百福里,17.5,住,NA,NA,1120821,土地1建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,641203,62.61,3,1,1,有,無,NA,NA,RPWNMLLKQHIGFDA28EA,62.61,0,0,無,NA,2023/8/21,659,28.93608512,25.08209977,33.74838392,0,35.46537951,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,13,12,0,6,0,1,2,3,0,15,"c(121.588917012135, 25.0383629952736)",臺北捷運後山埤站_BL20,971.2332329,1613.810108,2508.259793,48,,
臺北市南港區福德街３３９巷９弄６號,12000000,190597,0,0,63000,南港區,房地(土地+建物),25.03796498,121.589974,百福里,22,住,NA,NA,1120720,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,660521,62.96,2,1,1,有,無,NA,陽台外推；,RPRNMLRKQHIGFDA28DA,56.56,0,6.4,無,NA,2023/7/20,660,28.946188,26.46721967,35.21915248,32.85691903,36.19913438,63000090014,0.099169943,0.426168633,92.31,18725.35,46.08994556,31.13720996,0,0,0,0,0,0,0,0,0,0,9,7,0,4,0,1,2,2,0,11,"c(121.589973970125, 25.0379649806013)",臺北捷運後山埤站_BL20,1073.362954,1718.56639,2461.085608,46,,
臺北市南港區福德街３７３巷２１號,21580000,162549,0,0,63000,南港區,房地(土地+建物),25.03956001,121.591457,仁福里,22.2,住,NA,NA,1120709,土地1建物1車位0,八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,870521,132.76,3,2,1,有,有,NA,其他增建；,RPXOMLRKQHIGFDA98DA,72.22,0,8,有,NA,2023/7/9,661,31.21684491,27.59433253,35.68461158,0,53.77494225,63000090019,0.12404962,0.494997999,96.49,16263.12,38.73737373,26.21212121,0,0,0,0,0,0,0,0,0,0,6,5,0,3,0,1,1,1,0,7,"c(121.591456980254, 25.0395600148661)",臺北捷運後山埤站_BL20,1064.149207,1709.184354,2230.554503,25,,
臺北市南港區經貿二路１５７巷３６弄１０１號,20000000,227169,0,1800000,63000,南港區,房地(土地+建物)+車位,25.06206002,121.615061,三重里,11.07,住,NA,NA,1120713,土地1建物1車位1,二層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020812,88.04,2,1,1,有,有,其他,NA,RPPNMLNKPHIGFDA57DA,38.35,4.91,5.09,有,431,2023/7/13,665,30.62819239,27.4179138,34.15473264,0,19.04287432,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,12,"c(121.61506100633, 25.0620600185646)",臺北捷運南港軟體園區站_BR23,250.6661617,1221.82437,1221.397276,10,,
臺北市南港區經貿二路１５７巷３６弄８８號,14650000,226786,35.3,3000000,63000,南港區,房地(土地+建物)+車位,25.06174901,121.614719,三重里,12.58,住,NA,NA,1120701,土地1建物1車位2,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,970910,86.67,1,1,1,有,有,升降機械,夾層；其他增建；,RPPOMLLMPHIGFDA67DA,29.23,1.09,3.11,有,573,2023/7/1,666,28.94689799,26.2623883,31.67361572,0.124701661,30.02341324,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,12,3,0,1,0,0,0,2,0,12,"c(121.61471902468, 25.0617490080473)",臺北捷運南港軟體園區站_BR23,234.6942607,1173.289326,1172.86086,15,,
臺北市南港區經貿二路１８５巷５８號,57800000,282042,28.21,2500000,63000,南港區,房地(土地+建物)+車位,25.06167001,121.61671,三重里,47.6,住,NA,NA,1120722,土地1建物1車位1,五層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,990628,224.28,3,2,2,有,有,坡道平面,陽台外推；,RPRNMLSJQHIGFDA38EA,117.82,5.63,13.75,有,NA,2023/7/22,667,29.4964204,26.59468513,32.52056758,4.868042742,23.73905392,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,3,0,9,"c(121.616709978141, 25.0616700086099)",臺北捷運南港軟體園區站_BR23,207.1613026,1304.113936,1303.732185,13,,
臺北市南港區興南街６４巷４弄３號,6680240,83472,0,0,63000,南港區,房地(土地+建物),25.055888,121.601623,東新里,27.46,住,NA,NA,1120724,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,690502,80.03,3,1,2,有,無,NA,親友、員工、共有人或其他特殊關係間之交易；,RPWRMLRLLHIGFDA88EA,66.87,0,13.16,無,NA,2023/7/24,669,31.12494838,27.64370534,35.77618601,0,18.06670403,63000090005,0.093844095,0.429575109,94.5,28214.47,46.62510747,28.5038693,0,0,0,0,0,0,1,0,0,0,12,7,0,4,0,1,1,1,0,13,"c(121.601622971521, 25.0558880041614)",臺北捷運南港站_BL22,634.566174,630.4888376,630.2630337,43,,
臺北市南港區興華路７７號,36000000,265874,40.71,2000000,63000,南港區,房地(土地+建物)+車位,25.05523099,121.606069,南港里,17.52,商,NA,NA,1120717,土地2建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,950111,168.59,3,2,2,有,有,升降平面,NA,RPPNMLSLQHIGFDA28DA,127.45,0,10.81,有,NA,2023/7/17,670,30.55646972,28.10532656,35.18305809,4.09740784,25.7590774,63000090001,0.11841872,0.448324765,102.76,15613.66,45.27487505,28.14629713,0,1,0,0,0,2,1,0,0,4,18,11,0,4,1,1,1,1,0,19,"c(121.606068984422, 25.055230988681)",臺北捷運南港站_BL22,378.9464012,223.6955155,223.2393049,17,,
臺北市南港區重陽路５８８號,23800000,204573,0,0,63000,南港區,房地(土地+建物)+車位,25.06292302,121.614597,三重里,21.65,住,NA,NA,1120704,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,960130,116.34,2,1,1,有,有,升降平面,夾層；,RPSNMLPLPHIGFDA18DA,50.8,6.43,5.65,有,NA,2023/7/4,672,30.89689788,26.87158012,35.62121762,0,28.83804685,63000090004,0.216477702,0.626001512,88.97,7295.02,45.7652303,22.8640416,0,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,2,0,12,"c(121.61459698417, 25.0629230193155)",臺北捷運南港軟體園區站_BR23,356.7485247,1269.226301,1268.773353,16,,
臺北市士林區中山北路七段１００巷１０號,18800000,162489,0,0,63000,士林區,房地(土地+建物),25.12174101,121.532516,天山里,48.75,住,NA,NA,1120727,土地2建物1車位0,四層，陽台,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,640602,115.7,4,3,2,有,無,NA,頂樓加蓋；,RPSNMLLMQHIGFEA18EA,115.7,0,0,無,NA,2023/7/27,674,29.6006847,28.30501021,31.37131653,1.873283351,25.53966524,63000110040,0.175609756,0.597140454,85.53,41280.65,61.92953415,40.57696854,0,0,0,0,0,1,0,0,0,1,32,28,0,3,1,1,1,1,0,33,"c(121.532516023858, 25.1217410131924)",臺北捷運石牌站_R19,1898.274619,8394.04989,8352.875876,48,,
